id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
kp78hf05f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_23193_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85011609,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,US National Bank. (verso),open,
ws859j30k,Image,ws859j29t,254298,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_SH00471_print_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85038703,,,,,,,Municipal Terminal #4 (copy 1) (recto),open,
df720060r,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b084_S00087,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050425,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85087765,,,,,PH037_b084_S00087 Angelus Studio Photographs,open,
df738n19g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b208_76640_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85034369,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85146781,http://id.loc.gov/authorities/subjects/sh85016829,,,,"USS Honolulu,' under St. Johns Bridge.",open,
ws85b401t,Image,ws85b205h,248728,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_F00020_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048830,http://id.loc.gov/authorities/subjects/sh85126361,http://id.loc.gov/authorities/subjects/sh85065184,http://id.loc.gov/authorities/subjects/sh2006004604,http://id.loc.gov/authorities/subjects/sh85145720,,,,,PH037_b234_F00020_print_copy2 (recto),open,
df71fq31r,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b008_AM00020,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046356,http://id.loc.gov/authorities/subjects/sh85113526,http://id.loc.gov/authorities/subjects/sh85142489,http://id.loc.gov/authorities/subjects/sh85002317,http://id.loc.gov/authorities/subjects/sh85047932,,,,,PH037_b008_AM00020 Angelus Studio Photographs,open,
df737d49k,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b163_Z00657,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85023418,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh93005448,,,,,,,PH037_b163_Z00657,open,
ws859k134,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_Z01793_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85077857,http://id.loc.gov/authorities/subjects/sh85145251,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85038703,,,,,,PH037_b224_Z01793 (verso),open,
ws859v13s,Image,ws859v15b,248064,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_09548_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85047778,http://id.loc.gov/authorities/subjects/sh95009263,http://id.loc.gov/authorities/subjects/sh85033295,http://id.loc.gov/authorities/subjects/sh85104995,http://id.loc.gov/authorities/subjects/sh85078076,http://id.loc.gov/authorities/subjects/sh85116074,http://id.loc.gov/authorities/subjects/sh85147931,,,"Driftwood at Ocean View, WA. (recto)",open,
ws859w262,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_Z00423_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85090254,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85078104,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85078096,,,PH037_b233_Z00423_print (verso),open,
df737f54n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b164_84723_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85101240,http://id.loc.gov/authorities/subjects/sh2001006505,,,,,,,,PH037_b164_84723_copy1,open,
df71zw966,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b074_MC00173,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85105182,,,,,,PH037_b074_MC00173 Angelus Studio Photographs,open,
bv73c856m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_CT00144_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,"Stark Street scene. Portland, Oregon Looking West from Third Street.  Steel archway over intersection of Stark Streek. (verso)",open,
ws859q040,Image,ws859q058,251467,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_R00119_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh2003009035,http://id.loc.gov/authorities/subjects/sh2007010911,http://id.loc.gov/authorities/subjects/sh85110913,http://id.loc.gov/authorities/subjects/sh85111042,http://id.loc.gov/authorities/subjects/sh85144807,http://id.loc.gov/authorities/subjects/sh85137067,http://id.loc.gov/authorities/subjects/sh85111063,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh85077999,PH037_b231_R00119_print_copy2 (recto),open,
df71fv619,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b026_B00516,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85118336,http://id.loc.gov/authorities/subjects/sh85118451,http://id.loc.gov/authorities/subjects/sh85118278,,,,,,,"Building and grounds of Hoffman School, Portland. Field in foreground.",open,
df737n29j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b178_B01029,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85075339,http://id.loc.gov/authorities/subjects/sh85122320,http://id.loc.gov/authorities/subjects/sh85023968,http://id.loc.gov/authorities/subjects/sh85040193,,,,,,PH037_b178_B01029,open,
df71zv82n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b070_MF00459,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/names/n87890238,http://id.loc.gov/authorities/subjects/sh85123771,http://id.loc.gov/authorities/subjects/sh85120445,http://id.loc.gov/authorities/subjects/sh85041793,http://id.loc.gov/authorities/subjects/sh85063965,,,,PH037_b070_MF00459 Angelus Studio Photographs,open,
bv73cb358,Image,bv73cb340,249278,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b222_H00076_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2018000303,,,,,,,,,"Mrs. Mary Ramsey Linn Woods. 120 years old on July 16, 1907. (recto)",open,
bv73c991d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b222_H00037_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,Portland Academy.  (verso),open,
ws859v869,Image,ws859v88v,255102,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_T00250_print_copy4,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85135388,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85145756,,,,,PH037_b233_T00250_print_copy4 (recto),open,
n8710003w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b227_46565_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85011609,http://id.loc.gov/authorities/subjects/sh85099135,http://id.loc.gov/authorities/subjects/sh93000645,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,PH037_b227_46565_print (verso),open,
kp78hh69d,Image,kp78hh684,251425,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_R00119_print_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85128595,http://id.loc.gov/authorities/subjects/sh85137980,http://id.loc.gov/authorities/subjects/sh85134522,,,,,PH037_b215_R00119_print_copy1 (recto),open,
k3569849s,Image,k3569848h,249240,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_27496_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85127595,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85087089,,,,,,,"Roosevelt statue, Portland, OR. (recto)",open,
df72ck90w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b128_IN00035,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85117790,http://id.loc.gov/authorities/subjects/sh85078804,http://id.loc.gov/authorities/subjects/sh85015770,,,,,,PH037_b128_IN00035 Angelus Studio Photographs,open,
ws859r691,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_50303_print_copy2_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh85017769,,,,,PH037_b231_50303_print_copy2 (verso),open,
ws85bg66q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b211_Z01175_nitrate,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85055088,,,,,,,,,PH037_b211_Z01175_nitrate,open,
ws859k46p,Image,ws859k45d,255050,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_36145_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078810,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,"Eastern & Western Lumber Co., Merch-Hemlock (recto)",open,
ws859n93g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b230_Z00136_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85105182,http://id.loc.gov/authorities/subjects/sh95008187,http://id.loc.gov/authorities/subjects/sh85065233,http://id.loc.gov/authorities/subjects/sh85147274,,,,,,PH037_b230_Z00136_print (verso),open,
df720171g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b089_S00217,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85146930,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh87003234,,,,,,PH037_b089_S00217 Angelus Studio Photographs,open,
df7354909,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b159_T00277,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85015770,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh00006584,http://id.loc.gov/authorities/subjects/sh85078097,,,,,Crew and logging engine.,open,
ws859g925,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b223_H00559_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85062144,http://id.loc.gov/authorities/subjects/sh85061194,http://id.loc.gov/authorities/subjects/sh99013734,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85087089,,,,,"End of trail at Baker; Oregon Trail plaque, Baker County (verso)",open,
n870zw73n,Image,n870zw72c,249375,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b226_Z00379_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049332,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85048972,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85105203,,,,,PH037_b226_Z00379_print (recto),open,
kp78hj99b,Image,kp78hj982,254174,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_10282_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85111063,http://id.loc.gov/authorities/subjects/sh85111077,,,,,,,"Terminal No. 4 -St. John's -Portland, OR.  (recto)",open,
ws85bg76z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b211_Z01185_nitrate,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85055088,,,,,,,,,PH037_b211_Z01185_nitrate,open,
df71zv85g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b070_MF00642,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85114487,,,,,,,,PH037_b070_MF00642 Angelus Studio Photographs,open,
df737f75d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b170_65290_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85122412,,,,,,,PH037_b170_65290_copy1,open,
kp78gn95p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b200_47638,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145251,http://id.loc.gov/authorities/subjects/sh85114555,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85016771,,,,,,PH037_b200_47638,open,
jm214r89s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_32643_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85049144,,,,,,,Linnton, Portland Rose Festival (verso),open
k3569c70n,Image,k3569c69w,254273,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_SH00130_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85102058,,,,,,,"Astoria's Terminal Piers, grain elevator, and flour mill. Looking towards mouth of Columbia River and Pacific Ocean. Lower Columbia River Highway. (recto)",open,
ws859k74v,Image,ws859k73k,245112,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_46138_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85049144,,,,,,,"Parade float -Salt Lake, Utah B. P. O. E (recto)",open,
